name,link,price_simbol,price,price_discount,best_seller,promotional
Lycra Ciclismo Pad Gel 9d Short Bici Ruta Mtb Pista Spin,https://articulo.mercadolibre.com.mx/MLM-724183945-lycra-ciclismo-pad-gel-9d-short-bici-ruta-mtb-pista-spin-_JM?searchVariation=56967649639#searchVariation=56967649639&position=21&type=item&tracking_id=e9613433-e429-4609-bff4-7436e98c2fef,$,539,,False,False
Lycra Ciclismo Pad Gel 9d Short Bib Bici Ruta Mtb Pista Spi,https://articulo.mercadolibre.com.mx/MLM-724184121-lycra-ciclismo-pad-gel-9d-short-bib-bici-ruta-mtb-pista-spi-_JM?searchVariation=44247994063#searchVariation=44247994063&position=22&type=item&tracking_id=e9613433-e429-4609-bff4-7436e98c2fef,$,549,,False,False
Luces Para Bicicleta 1000 Lm Recargables Por Usb,https://articulo.mercadolibre.com.mx/MLM-760623160-luces-para-bicicleta-1000-lm-recargables-por-usb-_JM#position=23&type=item&tracking_id=e9613433-e429-4609-bff4-7436e98c2fef,$,366,,False,False
Con Embrague Eléctrico + Kit De Luces De Bicicleta Delantera,https://articulo.mercadolibre.com.mx/MLM-749158030-con-embrague-electrico-kit-de-luces-de-bicicleta-delantera-_JM#position=24&type=item&tracking_id=e9613433-e429-4609-bff4-7436e98c2fef,$,260,,False,False
Guardabarros Edición Redbull Multicolor Bicicleta Montañera,https://articulo.mercadolibre.com.mx/MLM-783972023-guardabarros-edicion-redbull-multicolor-bicicleta-montanera-_JM?searchVariation=57776166758#searchVariation=57776166758&position=25&type=item&tracking_id=e9613433-e429-4609-bff4-7436e98c2fef,$,101,,False,False
Playera Neenca Manga Corta De Ciclismo Para Hombre,https://articulo.mercadolibre.com.mx/MLM-775228095-playera-neenca-manga-corta-de-ciclismo-para-hombre-_JM?searchVariation=55616216268#searchVariation=55616216268&position=26&type=item&tracking_id=e9613433-e429-4609-bff4-7436e98c2fef,$,471,,False,False
Bandana Mascara Buff Transpirable Deporte Moto Rockbros,https://articulo.mercadolibre.com.mx/MLM-767246796-bandana-mascara-buff-transpirable-deporte-moto-rockbros-_JM?searchVariation=53338452834#searchVariation=53338452834&position=27&type=item&tracking_id=e9613433-e429-4609-bff4-7436e98c2fef,$,169,,False,False
Bolsa De Bicicleta Impermeable Para Celular Pantalla Táctil,https://articulo.mercadolibre.com.mx/MLM-789905054-bolsa-de-bicicleta-impermeable-para-celular-pantalla-tactil-_JM#position=28&type=item&tracking_id=e9613433-e429-4609-bff4-7436e98c2fef,$,207,,False,False
"Soporte Clip Celular A Manubrio Moto, Bicicleta",https://articulo.mercadolibre.com.mx/MLM-599704495-soporte-clip-celular-a-manubrio-moto-bicicleta-_JM#position=29&type=item&tracking_id=e9613433-e429-4609-bff4-7436e98c2fef,$,39,,False,False
Guantes De Carreras Ciclismo Moto Con Pantalla Tácti Touch,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=rspqHSS1uOjsQGkPBlT9rDOZqwZAbq4IoSjM4koc3yII%2B7SdGMKYL%2BKn8y88%2BX1pssN2gHGYOEE2vS8ClS80%2BTj%2BLd4HqswcCTf9DN3c0wjENsDB8DeBaJN8MYY8WxG8EuXh9PDgL4na%2FH7BFNuSA%2BKO9YZyHqkXP9mvNelwCTKoO34OfE0g9jQ7QuPTC3ULwmOuY%2BpMfa62Cj7Ss7NRZzAwmJ96nb36OiR3ghVqZTHtdjKnAx0fIS%2F3JKQ1Cv82lJgt2BiErhgweeF52eTLs0ksUT1yg2dkXKRmYd%2FZN5NzJ5rfkxFYukDMyx3254CIBF63RMUX24Vpm5dcACNJW15LryiIdd3JTVVgaAN5Zsxwa9R1x4VI7gRNwI2KER76Gzz6y%2FieLCUf%2BI0PTD2WbMPeOPn8aHqW%2F%2BczvPZNhPiCvvaGP25xDgCTRSTWb48qxJ13HhjJjkx3vHwPFuHyAlG5U8K59vHRyUyhFl%2FGpyeMSFMACUV5Y9LpVEDJKO870w0Wu%2BD6%2F6dJCxQgQ54zu0oOU3RU%2BCIpVi40uU06q5iR5Izh2opiAErdPnU%2F58L%2BKkprn9MPIYPzUL4BpLKAAfHTOr9WUk3HZZmdVZ%2BJBTXyhPW6q%2Bj4sD6kmdAAMpugBZUC2NLTZ%2BKP9pjlAZArN%2FqoOgsYBtIEcorhiMD%2BMWoJMu9dLzK53yVP9c6tdCHoF8h32l3wDaC32poWqU%2BJP6ovd0p4JEX6EAMLubMpklGnP9HLdPS1m%2B3jhSlRSld9GqZrvxskmOPJtjfBJRvnKR8Uox48s5ip3qa4DzA%2F7n%2BurZJWX4LTZ8mHsc218SKDMxOphk0NOW%2F29Qi15k%2Bhmx47C0QpAGUAn1jh78nx5WpIk%2B4Pjw5xYPA8sYFW4I4gibdt5NTe0XZJfm1MFpyfArIwaFh1MCe%2BM6mnUtKqyrFhv%2BL9P0v2KfIsuON2JntGY8YGHXNSGjBwp9oYwg3pnuWGlMfs788l4HoDbGncs8oZXmftySiNTM8pvEqympITT2QxdaE573dXXX7hAeXDOPJDocteqO9DAzNlfw%2BZoXVS0Q0m9NTvkLLpyjqCQ4SLXkyfBV3MdQfEgqJF5mfg%2B6Iw6REakoajWqJYypqndXfM4GhrOh7YmXRzHe%2Fef74fiRbr9uDJO8hOCXs1AL%2B0Cmv%2Bk3cU4FGXgG8cGEVSOD87Kunfr1HOQkEVhDTCgUC0vOVNAcK504S3p9TLN%2Fg0avuY7RgpuL7CfKFqKHym8OV0HsW9APb%2B7rcMvd0AkBciqfDyWkU1WadWlKDCWi5E9tU9hnMiQ2EWxKhA8S1bRk53zbvyKSNKLAlSPSNOJRaUkbNnbd0cSPqunLOpTzCeGhRlhu%2BHqAJEF3ClINwOyfbpyVk63ZkIJZxkI9ypwKHl96C1%2FxcUEM0q9PIGKfE1AzOfcB048fIdoQ08LyJfCRfMAtRJL1x9JqFGCNNZUKi%2BMV9qTle6tWPAnh7kVqQPZcS0mqd1wDtSOM9A%2FeNxDPq1BAsC8qbL3XxfuCEzQjxp3ph0SQYbdRM%3D,$,117,,False,True
